,,Wavelength (µm),"Reflectance, P-Pol. (%)","Reflectance, S-Pol. (%)","Reflectance, Unpol. (%)"
,,6.837,97.00954,97.54972,97.27963
,,6.828,97.01135,97.54831,97.27983
,,6.817,97.01318,97.54676,97.27997
,,6.808,97.015,97.54528,97.28014
,,6.797,97.01683,97.54367,97.28025
,,6.788,97.01867,97.54213,97.2804
,,6.777,97.02051,97.54045,97.28048
,,6.767,97.02235,97.53873,97.28054
,,6.757,97.02419,97.53711,97.28065
,,6.747,97.02604,97.53533,97.28068
,,6.737,97.02789,97.53364,97.28077
,,6.727,97.02975,97.5318,97.28077
,,6.717,97.03161,97.53005,97.28083
,,6.707,97.03348,97.52814,97.28081
,,6.698,97.03534,97.52634,97.28084
,,6.687,97.03722,97.52437,97.28079
,,6.678,97.03909,97.5225,97.2808
,,6.667,97.04097,97.52047,97.28072
,,6.658,97.04286,97.51855,97.2807
,,6.647,97.04474,97.51645,97.28059
,,6.638,97.04663,97.51447,97.28055
,,6.627,97.04853,97.51231,97.28042
,,6.618,97.05043,97.51027,97.28035
,,6.607,97.05233,97.50805,97.28019
,,6.598,97.05424,97.50595,97.2801
,,6.587,97.05615,97.50367,97.27991
,,6.578,97.05807,97.50152,97.27979
,,6.567,97.05999,97.49917,97.27958
,,6.558,97.06191,97.49696,97.27944
,,6.547,97.06384,97.49456,97.2792
,,6.538,97.06577,97.49229,97.27903
,,6.527,97.0677,97.48983,97.27876
,,6.518,97.06964,97.48751,97.27858
,,6.507,97.07158,97.48498,97.27828
,,6.498,97.07353,97.48261,97.27807
,,6.487,97.07548,97.48003,97.27776
,,6.478,97.07744,97.4776,97.27752
,,6.467,97.0794,97.47496,97.27718
,,6.458,97.08136,97.47248,97.27692
,,6.447,97.08333,97.46978,97.27656
,,6.438,97.0853,97.46725,97.27628
,,6.427,97.08728,97.46449,97.27589
,,6.418,97.08926,97.46191,97.27558
,,6.408,97.09124,97.4593,97.27527
,,6.397,97.09323,97.45646,97.27485
,,6.388,97.09523,97.4538,97.27451
,,6.377,97.09722,97.45091,97.27406
,,6.368,97.09923,97.44819,97.27371
,,6.357,97.10123,97.44525,97.27324
,,6.348,97.10324,97.44249,97.27286
,,6.337,97.10526,97.43949,97.27237
,,6.328,97.10727,97.43668,97.27197
,,6.317,97.1093,97.43362,97.27146
,,6.308,97.11132,97.43076,97.27104
,,6.298,97.11336,97.42788,97.27062
,,6.288,97.11539,97.42475,97.27007
,,6.278,97.11743,97.42183,97.26963
,,6.267,97.11948,97.41865,97.26906
,,6.258,97.12153,97.41567,97.2686
,,6.247,97.12358,97.41244,97.26801
,,6.238,97.12564,97.40942,97.26753
,,6.228,97.1277,97.40638,97.26704
,,6.218,97.12977,97.40308,97.26642
,,6.208,97.13184,97.4,97.26592
,,6.197,97.13391,97.39665,97.26528
,,6.188,97.13599,97.39352,97.26476
,,6.177,97.13808,97.39013,97.2641
,,6.168,97.14016,97.38696,97.26356
,,6.158,97.14226,97.38377,97.26302
,,6.148,97.14436,97.38031,97.26234
,,6.138,97.14646,97.37708,97.26177
,,6.127,97.14857,97.37358,97.26107
,,6.118,97.15068,97.37031,97.26049
,,6.108,97.15279,97.36702,97.25991
,,6.098,97.15491,97.36346,97.25919
,,6.088,97.15704,97.36013,97.25859
,,6.078,97.15917,97.35653,97.25785
,,6.068,97.1613,97.35317,97.25723
,,6.057,97.16344,97.34952,97.25648
,,6.048,97.16559,97.34612,97.25586
,,6.038,97.16773,97.34271,97.25522
,,6.028,97.16989,97.33901,97.25445
,,6.018,97.17204,97.33556,97.2538
,,6.008,97.17421,97.33209,97.25315
,,5.998,97.17637,97.32834,97.25236
,,5.988,97.17855,97.32484,97.25169
,,5.978,97.18072,97.32106,97.25089
,,5.968,97.1829,97.31753,97.25022
,,5.958,97.18509,97.31399,97.24954
,,5.948,97.18728,97.31015,97.24872
,,5.938,97.18948,97.30658,97.24803
,,5.927,97.19168,97.30272,97.2472
,,5.918,97.19388,97.29912,97.2465
,,5.908,97.19609,97.2955,97.2458
,,5.898,97.19831,97.2916,97.24495
,,5.888,97.20053,97.28796,97.24424
,,5.878,97.20275,97.2843,97.24353
,,5.868,97.20498,97.28036,97.24267
,,5.858,97.20721,97.27668,97.24195
,,5.847,97.20945,97.27271,97.24108
,,5.838,97.2117,97.26902,97.24036
,,5.828,97.21395,97.26531,97.23963
,,5.818,97.2162,97.2613,97.23875
,,5.808,97.21846,97.25758,97.23802
,,5.798,97.22072,97.25384,97.23728
,,5.788,97.22299,97.2498,97.2364
,,5.778,97.22527,97.24605,97.23566
,,5.768,97.22754,97.24229,97.23492
,,5.758,97.22983,97.23823,97.23403
,,5.748,97.23212,97.23445,97.23328
,,5.738,97.23441,97.23066,97.23254
,,5.728,97.23671,97.22658,97.23165
,,5.718,97.23902,97.22278,97.2309
,,5.708,97.24132,97.21898,97.23015
,,5.698,97.24364,97.21488,97.22926
,,5.688,97.24596,97.21106,97.22851
,,5.678,97.24828,97.20724,97.22776
,,5.668,97.25061,97.20313,97.22687
,,5.658,97.25295,97.1993,97.22612
,,5.648,97.25529,97.19547,97.22538
,,5.638,97.25763,97.19134,97.22449
,,5.628,97.25998,97.1875,97.22374
,,5.618,97.26234,97.18367,97.223
,,5.608,97.2647,97.17953,97.22212
,,5.598,97.26706,97.17569,97.22138
,,5.588,97.26944,97.17185,97.22064
,,5.578,97.27181,97.16772,97.21976
,,5.568,97.27419,97.16388,97.21903
,,5.558,97.27658,97.16004,97.21831
,,5.548,97.27897,97.1559,97.21744
,,5.538,97.28137,97.15206,97.21672
,,5.528,97.28377,97.14823,97.216
,,5.518,97.28618,97.1441,97.21514
,,5.508,97.2886,97.14027,97.21443
,,5.498,97.29101,97.13645,97.21373
,,5.488,97.29344,97.13263,97.21303
,,5.478,97.29587,97.12852,97.21219
,,5.468,97.2983,97.12471,97.2115
,,5.458,97.30074,97.1209,97.21082
,,5.448,97.30319,97.11681,97.21
,,5.438,97.30564,97.11302,97.20933
,,5.428,97.3081,97.10923,97.20866
,,5.418,97.31056,97.10516,97.20786
,,5.408,97.31303,97.10139,97.20721
,,5.398,97.3155,97.09763,97.20657
,,5.388,97.31798,97.09388,97.20593
,,5.378,97.32046,97.08985,97.20516
,,5.368,97.32295,97.08612,97.20454
,,5.358,97.32545,97.0824,97.20392
,,5.348,97.32795,97.07841,97.20318
,,5.338,97.33046,97.07471,97.20258
,,5.328,97.33297,97.07103,97.202
,,5.318,97.33548,97.06736,97.20142
,,5.308,97.33801,97.06342,97.20071
,,5.298,97.34054,97.05978,97.20016
,,5.288,97.34307,97.05615,97.19961
,,5.279,97.34561,97.05254,97.19907
,,5.268,97.34815,97.04867,97.19841
,,5.258,97.35071,97.04509,97.1979
,,5.248,97.35326,97.04153,97.1974
,,5.238,97.35582,97.03771,97.19677
,,5.228,97.35839,97.03419,97.19629
,,5.218,97.36097,97.03068,97.19582
,,5.208,97.36354,97.0272,97.19537
,,5.198,97.36613,97.02347,97.1948
,,5.188,97.36872,97.02002,97.19437
,,5.178,97.37132,97.0166,97.19396
,,5.169,97.37392,97.0132,97.19356
,,5.158,97.37653,97.00957,97.19305
,,5.148,97.37914,97.00622,97.19268
,,5.138,97.38176,97.00289,97.19232
,,5.129,97.38438,96.99958,97.19198
,,5.118,97.38701,96.99605,97.19153
,,5.108,97.38965,96.9928,97.19123
,,5.098,97.39229,96.98958,97.19094
,,5.089,97.39494,96.98638,97.19066
,,5.078,97.39759,96.98297,97.19028
,,5.068,97.40025,96.97983,97.19004
,,5.058,97.40292,96.97673,97.18982
,,5.049,97.40559,96.97365,97.18962
,,5.038,97.40827,96.97037,97.18932
,,5.028,97.41095,96.96735,97.18915
,,5.018,97.41364,96.96437,97.189
,,5.009,97.41633,96.96142,97.18888
,,4.998,97.41903,96.95837,97.1887
,,4.988,97.42174,96.95543,97.18859
,,4.978,97.42445,96.9526,97.18852
,,4.968,97.42717,96.94973,97.18845
,,4.958,97.42989,96.9469,97.1884
,,4.948,97.43262,96.9441,97.18836
,,4.938,97.43536,96.94134,97.18835
,,4.928,97.4381,96.93868,97.18839
,,4.918,97.44085,96.936,97.18842
,,4.908,97.4436,96.93342,97.18851
,,4.898,97.44636,96.93081,97.18859
,,4.889,97.44912,96.92831,97.18872
,,4.878,97.45189,96.92579,97.18884
,,4.868,97.45467,96.92337,97.18902
,,4.858,97.45745,96.92093,97.18919
,,4.848,97.46024,96.9186,97.18942
,,4.838,97.46303,96.91631,97.18967
,,4.829,97.46583,96.91407,97.18995
,,4.818,97.46864,96.91182,97.19023
,,4.808,97.47145,96.90967,97.19056
,,4.798,97.47427,96.90757,97.19092
,,4.788,97.47709,96.90552,97.19131
,,4.778,97.47992,96.90352,97.19172
,,4.768,97.48276,96.90157,97.19216
,,4.758,97.4856,96.89967,97.19263
,,4.749,97.48844,96.89787,97.19316
,,4.739,97.4913,96.89608,97.19369
,,4.729,97.49416,96.89434,97.19425
,,4.718,97.49702,96.89266,97.19484
,,4.709,97.49989,96.89108,97.19549
,,4.699,97.50277,96.88952,97.19614
,,4.688,97.50565,96.88801,97.19683
,,4.679,97.50854,96.8866,97.19757
,,4.668,97.51143,96.88522,97.19833
,,4.659,97.51433,96.88393,97.19913
,,4.648,97.51724,96.88267,97.19996
,,4.639,97.52015,96.88151,97.20083
,,4.628,97.52306,96.88038,97.20172
,,4.619,97.52599,96.87935,97.20267
,,4.609,97.52892,96.87838,97.20365
,,4.599,97.53185,96.87748,97.20466
,,4.588,97.53479,96.87662,97.20571
,,4.579,97.53773,96.87586,97.2068
,,4.569,97.54069,96.87517,97.20793
,,4.559,97.54364,96.87455,97.20909
,,4.549,97.54661,96.874,97.2103
,,4.539,97.54957,96.87352,97.21155
,,4.529,97.55255,96.87312,97.21283
,,4.519,97.55553,96.8728,97.21416
,,4.509,97.55851,96.87255,97.21553
,,4.499,97.5615,96.87238,97.21694
,,4.489,97.5645,96.87229,97.2184
,,4.479,97.5675,96.87228,97.21989
,,4.469,97.57051,96.87236,97.22143
,,4.459,97.57352,96.87251,97.22302
,,4.449,97.57654,96.87275,97.22465
,,4.439,97.57957,96.87307,97.22632
,,4.429,97.58259,96.87348,97.22804
,,4.419,97.58563,96.87397,97.2298
,,4.409,97.58867,96.87456,97.23161
,,4.399,97.59171,96.87522,97.23347
,,4.389,97.59477,96.87599,97.23538
,,4.379,97.59782,96.87683,97.23733
,,4.369,97.60088,96.87779,97.23934
,,4.359,97.60395,96.87882,97.24138
,,4.349,97.60702,96.87994,97.24348
,,4.339,97.6101,96.88119,97.24564
,,4.329,97.61318,96.8825,97.24784
,,4.319,97.61627,96.88391,97.25009
,,4.309,97.61936,96.88542,97.25239
,,4.299,97.62245,96.88703,97.25474
,,4.289,97.62556,96.88879,97.25717
,,4.279,97.62866,96.8906,97.25963
,,4.269,97.63177,96.89252,97.26215
,,4.259,97.63489,96.89455,97.26472
,,4.249,97.63801,96.89668,97.26735
,,4.239,97.64114,96.89893,97.27003
,,4.229,97.64427,96.90128,97.27277
,,4.219,97.6474,96.90368,97.27554
,,4.209,97.65054,96.90625,97.27839
,,4.199,97.65368,96.90894,97.28131
,,4.189,97.65683,96.91174,97.28429
,,4.179,97.65998,96.91466,97.28732
,,4.169,97.66314,96.91762,97.29038
,,4.159,97.6663,96.92078,97.29354
,,4.149,97.66946,96.92405,97.29676
,,4.139,97.67263,96.92737,97.3
,,4.129,97.67581,96.93089,97.30335
,,4.119,97.67898,96.93454,97.30676
,,4.109,97.68216,96.93822,97.31019
,,4.099,97.68535,96.94212,97.31373
,,4.089,97.68853,96.94605,97.31729
,,4.079,97.69173,96.95011,97.32092
,,4.069,97.69492,96.9544,97.32466
,,4.059,97.69812,96.95872,97.32842
,,4.049,97.70132,96.96328,97.3323
,,4.039,97.70452,96.96787,97.3362
,,4.029,97.70773,96.97258,97.34016
,,4.019,97.71094,96.97743,97.34419
,,4.009,97.71416,96.98255,97.34835
,,3.999,97.71737,96.98768,97.35253
,,3.989,97.72059,96.99295,97.35677
,,3.979,97.72381,96.99837,97.36109
,,3.969,97.72704,97.00392,97.36548
,,3.959,97.73026,97.00962,97.36994
,,3.949,97.73349,97.01547,97.37448
,,3.939,97.73672,97.02162,97.37917
,,3.929,97.73995,97.02777,97.38386
,,3.919,97.74319,97.03391,97.38855
,,3.909,97.74642,97.04036,97.39339
,,3.899,97.74966,97.04696,97.39831
,,3.889,97.7529,97.05372,97.40331
,,3.879,97.75614,97.06064,97.40839
,,3.869,97.75938,97.06772,97.41355
,,3.859,97.76262,97.07496,97.41879
,,3.849,97.76586,97.08218,97.42402
,,3.839,97.76911,97.08974,97.42943
,,3.829,97.77235,97.09748,97.43491
,,3.819,97.77559,97.10538,97.44049
,,3.809,97.77884,97.11325,97.44604
,,3.799,97.78208,97.12149,97.45178
,,3.789,97.78532,97.1299,97.45761
,,3.779,97.78857,97.13827,97.46342
,,3.769,97.79181,97.14704,97.46942
,,3.759,97.79505,97.15575,97.4754
,,3.749,97.79829,97.16488,97.48158
,,3.739,97.80153,97.17394,97.48773
,,3.729,97.80476,97.18343,97.49409
,,3.719,97.808,97.19285,97.50042
,,3.709,97.81123,97.20271,97.50697
,,3.699,97.81446,97.2125,97.51348
,,3.689,97.81769,97.22248,97.52008
,,3.679,97.82091,97.2329,97.52691
,,3.669,97.82413,97.24326,97.53369
,,3.659,97.82735,97.2538,97.54057
,,3.649,97.83057,97.26453,97.54755
,,3.639,97.83378,97.27574,97.55476
,,3.629,97.83698,97.28686,97.56192
,,3.619,97.84018,97.29818,97.56918
,,3.609,97.84338,97.3097,97.57654
,,3.599,97.84657,97.32142,97.584
,,3.589,97.84976,97.33334,97.59155
,,3.579,97.85294,97.34579,97.59936
,,3.569,97.85611,97.35813,97.60712
,,3.559,97.85928,97.37067,97.61498
,,3.549,97.86244,97.38343,97.62293
,,3.539,97.86559,97.3964,97.63099
,,3.529,97.86874,97.40958,97.63916
,,3.519,97.87187,97.42298,97.64743
,,3.509,97.875,97.43624,97.65562
,,3.499,97.87812,97.45007,97.66409
,,3.489,97.88123,97.46412,97.67268
,,3.479,97.88433,97.4784,97.68137
,,3.469,97.88742,97.49291,97.69017
,,3.459,97.8905,97.50764,97.69907
,,3.449,97.89357,97.52221,97.70789
,,3.439,97.89663,97.5374,97.71702
,,3.429,97.89967,97.55283,97.72625
,,3.419,97.90271,97.56849,97.7356
,,3.409,97.90573,97.58398,97.74485
,,3.399,97.90873,97.60012,97.75442
,,3.389,97.91172,97.6165,97.76411
,,3.379,97.9147,97.63269,97.77369
,,3.369,97.91766,97.64956,97.78361
,,3.359,97.92061,97.66622,97.79341
,,3.349,97.92353,97.68359,97.80356
,,3.339,97.92645,97.70121,97.81383
,,3.329,97.92934,97.71862,97.82398
,,3.319,97.93221,97.73675,97.83448
,,3.309,97.93507,97.75465,97.84486
,,3.299,97.93791,97.77281,97.85536
,,3.289,97.94072,97.79172,97.86622
,,3.279,97.94352,97.81039,97.87695
,,3.269,97.94629,97.82983,97.88806
,,3.259,97.94904,97.84902,97.89903
,,3.249,97.95177,97.86847,97.91012
,,3.239,97.95447,97.88872,97.9216
,,3.229,97.95715,97.90871,97.93293
,,3.219,97.9598,97.92897,97.94438
,,3.209,97.96243,97.95005,97.95624
,,3.199,97.96502,97.97086,97.96794
,,3.189,97.96759,97.99194,97.97977
,,3.179,97.97014,98.0133,97.99172
,,3.169,97.97265,98.03494,98.00379
,,3.159,97.97513,98.05745,98.01629
,,3.149,97.97757,98.07966,98.02862
,,3.139,97.97999,98.10216,98.04107
,,3.129,97.98237,98.12495,98.05366
,,3.119,97.98472,98.14802,98.06637
,,3.109,97.98703,98.17139,98.07921
,,3.099,97.9893,98.19506,98.09218
,,3.089,97.99154,98.21902,98.10528
,,3.079,97.99374,98.24329,98.11851
,,3.069,97.99589,98.26786,98.13188
,,3.059,97.99801,98.29273,98.14537
,,3.049,98.00009,98.31791,98.159
,,3.039,98.00212,98.3434,98.17276
,,3.029,98.00411,98.36921,98.18666
,,3.019,98.00605,98.39533,98.20069
,,3.009,98.00795,98.42177,98.21486
,,3.000,98.0098,98.4478,98.2288
,,2.990,98.0116,98.47487,98.24324
,,2.980,98.01335,98.50227,98.25781
,,2.969,98.01505,98.53,98.27253
,,2.959,98.0167,98.55806,98.28738
,,2.949,98.0183,98.58645,98.30237
,,2.940,98.01985,98.61439,98.31712
,,2.929,98.02134,98.64345,98.33239
,,2.919,98.02278,98.67284,98.34781
,,2.910,98.02416,98.70178,98.36297
,,2.900,98.02548,98.73185,98.37867
,,2.889,98.02674,98.76228,98.39451
,,2.880,98.02795,98.79222,98.41009
,,2.870,98.0291,98.82334,98.42622
,,2.859,98.03019,98.85482,98.44251
,,2.850,98.03122,98.8858,98.45851
,,2.839,98.03219,98.91799,98.47509
,,2.830,98.0331,98.94966,98.49138
,,2.820,98.03395,98.98257,98.50826
,,2.810,98.03474,99.01495,98.52485
,,2.800,98.03547,99.0486,98.54203
,,2.790,98.03614,99.0817,98.55892
,,2.780,98.03675,99.11609,98.57642
,,2.770,98.03731,99.14992,98.59362
,,2.760,98.03781,99.18507,98.61144
,,2.750,98.03825,99.11964,98.57895
,,2.739,98.03864,99.15556,98.5971
,,2.730,98.03899,99.09088,98.56493
,,2.720,98.03928,99.12658,98.58293
,,2.710,98.03953,99.06366,98.55159
,,2.700,98.03974,99.10012,98.56993
,,2.690,98.03991,99.03697,98.53844
,,2.680,98.04005,99.07524,98.55765
,,2.670,98.04016,99.11288,98.57652
,,2.660,98.04024,99.0509,98.54557
,,2.650,98.04031,99.09039,98.56535
,,2.640,98.04037,99.12922,98.58479
,,2.630,98.04042,99.06844,98.55443
,,2.620,98.04047,99.10807,98.57427
,,2.610,98.04053,99.0481,98.54432
,,2.600,98.0406,98.75488,98.39774
,,2.590,98.04069,98.61599,98.32834
,,2.580,98.0408,98.65642,98.34861
,,2.570,98.04093,98.70006,98.3705
,,2.560,98.04109,98.71407,98.37758
,,2.550,98.04127,98.69312,98.3672
,,2.540,98.04148,99.03278,98.53713
,,2.530,98.04171,98.61983,98.33077
,,2.520,98.04198,98.90904,98.47551
,,2.510,98.04228,98.96461,98.50345
,,2.500,98.04262,98.97886,98.51074
,,2.490,98.04298,98.82298,98.43298
,,2.480,98.04339,99.30608,98.67474
,,2.470,98.04384,98.36149,98.20266
,,2.460,98.04432,98.85999,98.45216
,,2.450,98.04485,98.59234,98.31859
,,2.440,98.04542,98.86357,98.45449
,,2.430,98.04604,98.77629,98.41117
,,2.420,98.04671,98.66549,98.3561
,,2.410,98.04743,98.95333,98.50038
,,2.400,98.04821,98.74312,98.39566
,,2.390,98.04903,98.70898,98.379
,,2.380,98.04989,98.91067,98.48028
,,2.370,98.05079,98.80469,98.42774
,,2.360,98.05172,99.01151,98.53161
,,2.350,98.05266,98.87183,98.46225
,,2.340,98.05361,98.85333,98.45347
,,2.330,98.05454,98.85458,98.45456
,,2.320,98.05544,98.80539,98.43042
,,2.310,98.05629,99.08571,98.571
,,2.300,98.05704,98.92679,98.49192
,,2.290,98.05761,98.75802,98.40782
,,2.280,98.05786,98.8093,98.43358
,,2.270,98.0576,98.93642,98.49701
,,2.260,98.05627,98.91293,98.4846
,,2.250,98.0528,98.85765,98.45523
,,2.240,98.04475,98.63169,98.33822
,,2.230,98.01582,98.68025,98.34804
,,2.220,98.0733,98.73207,98.40268
,,2.210,98.13908,98.73734,98.43821
,,2.200,98.09497,98.64864,98.37181
,,2.190,98.2335,98.65079,98.44215
,,2.180,98.18294,98.62599,98.40447
,,2.170,98.14603,98.69681,98.42142
,,2.160,98.13964,98.71931,98.42947
,,2.150,98.01589,98.66376,98.33982
,,2.140,98.00126,98.71561,98.35844
,,2.130,98.02301,98.72353,98.37327
,,2.120,98.02009,98.778,98.39905
,,2.110,98.05822,98.74521,98.40172
,,2.100,98.06184,98.79419,98.42801
,,2.090,98.05762,98.80392,98.43077
,,2.080,98.16439,98.72602,98.4452
,,2.070,98.20505,98.74806,98.47655
,,2.060,98.25488,98.70609,98.48048
,,2.050,98.28227,98.67494,98.47861
,,2.040,98.29479,98.70231,98.49855
,,2.030,98.39896,98.77118,98.58507
,,2.020,98.35419,98.7291,98.54165
,,2.010,98.30407,98.79888,98.55147
,,2.000,98.24701,98.81684,98.53192
,,1.990,98.266,98.84943,98.55771
,,1.980,98.17411,98.85629,98.5152
,,1.970,98.1412,98.89074,98.51597
,,1.960,98.11888,98.87535,98.49712
,,1.950,98.18517,98.88042,98.5328
,,1.940,98.20745,98.82493,98.51619
,,1.930,98.23921,98.7721,98.50565
,,1.920,98.26215,98.71066,98.48641
,,1.910,98.20733,98.70054,98.45394
,,1.900,98.19314,98.66135,98.42724
,,1.890,98.21559,98.62764,98.42162
,,1.880,98.2544,98.58294,98.41867
,,1.870,98.22907,98.53427,98.38167
,,1.860,98.19866,98.58501,98.39184
,,1.850,98.06207,98.6157,98.33888
,,1.840,98.0462,98.61668,98.33144
,,1.830,98.056,98.62843,98.34221
,,1.820,98.04679,98.60719,98.32699
,,1.810,98.08126,98.57966,98.33046
,,1.800,98.04683,98.58469,98.31576
,,1.790,98.1451,98.53726,98.34118
,,1.780,98.21087,98.48606,98.34846
,,1.770,98.16907,98.45656,98.31282
,,1.760,98.16573,98.4797,98.32271
,,1.750,98.18808,98.47855,98.33332
,,1.740,98.21178,98.50928,98.36053
,,1.730,98.18697,98.51932,98.35314
,,1.720,98.1701,98.62147,98.39579
,,1.710,98.17282,98.61141,98.39212
,,1.700,98.13447,98.61456,98.37451
,,1.690,98.14987,98.62134,98.38561
,,1.680,98.13273,98.58052,98.35663
,,1.670,98.14949,98.54906,98.34928
,,1.660,98.19682,98.4985,98.34766
,,1.650,98.1715,98.46677,98.31914
,,1.640,98.12945,98.50217,98.31581
,,1.630,98.08415,98.51498,98.29956
,,1.620,98.05643,98.52709,98.29176
,,1.610,98.04174,98.50305,98.27239
,,1.600,97.98978,98.48465,98.23722
,,1.590,97.94966,98.47365,98.21166
,,1.580,97.95254,98.47162,98.21208
,,1.570,97.96384,98.41574,98.18979
,,1.560,97.99275,98.39093,98.19184
,,1.550,98.01686,98.41218,98.21452
,,1.540,98.01151,98.41601,98.21376
,,1.530,97.97267,98.41395,98.19331
,,1.520,97.9417,98.44519,98.19344
,,1.510,97.90384,98.46327,98.18355
,,1.500,97.86542,98.48133,98.17338
,,1.490,97.90187,98.49538,98.19862
,,1.480,97.94015,98.46374,98.20194
,,1.470,97.93151,98.42523,98.17837
,,1.460,97.92495,98.40901,98.16698
,,1.450,97.88434,98.38269,98.13352
,,1.440,97.86488,98.3597,98.11229
,,1.430,97.85423,98.37892,98.11657
,,1.420,97.80522,98.39135,98.09829
,,1.410,97.77774,98.396,98.08687
,,1.400,97.79062,98.34758,98.0691
,,1.390,97.80619,98.31614,98.06116
,,1.380,97.80436,98.2946,98.04948
,,1.370,97.76218,98.26449,98.01334
,,1.360,97.74712,98.22318,97.98515
,,1.350,97.75904,98.20512,97.98208
,,1.340,97.75135,98.18163,97.96649
,,1.330,97.76471,98.19333,97.97902
,,1.320,97.76271,98.15709,97.9599
,,1.310,97.78593,98.06846,97.9272
,,1.300,97.7753,98.05922,97.91726
,,1.290,97.76049,98.06018,97.91034
,,1.280,97.74815,98.02215,97.88515
,,1.270,97.73763,97.9878,97.86271
,,1.260,97.72571,97.94248,97.83409
,,1.250,97.7141,97.89945,97.80677
,,1.240,97.71862,97.87545,97.79703
,,1.230,97.68804,97.8221,97.75507
,,1.220,97.64307,97.77209,97.70758
,,1.210,97.64459,97.76958,97.70709
,,1.200,97.61544,97.74499,97.68021
,,1.190,97.59863,97.6865,97.64257
,,1.180,97.58614,97.67851,97.63232
,,1.170,97.56517,97.6546,97.60988
,,1.160,97.54655,97.61065,97.5786
,,1.150,97.54517,97.58549,97.56533
,,1.140,97.51182,97.56452,97.53817
,,1.130,97.44179,97.55114,97.49647
,,1.120,97.39846,97.51356,97.45601
,,1.110,97.36024,97.50812,97.43418
,,1.100,97.3218,97.4795,97.40065
,,1.090,97.30338,97.43732,97.37035
,,1.080,97.29425,97.383,97.33862
,,1.070,97.24318,97.33707,97.29012
,,1.060,97.2139,97.32096,97.26743
,,1.050,97.21598,97.27478,97.24538
,,1.040,97.2075,97.21204,97.20977
,,1.030,97.17194,97.1322,97.15207
,,1.020,97.13878,97.05725,97.09801
,,1.010,97.13413,96.98455,97.05934
,,1.000,97.14829,96.88014,97.01422
,,0.990,97.16227,96.77805,96.97016
,,0.980,97.17233,96.69362,96.93297
,,0.970,97.1774,96.62791,96.90266
,,0.960,97.19198,96.57025,96.88112
,,0.950,97.2184,96.47607,96.84723
,,0.940,97.20088,96.37458,96.78773
,,0.930,97.12674,96.30065,96.7137
,,0.920,97.093,96.21858,96.65579
,,0.910,97.10448,96.16899,96.63673
,,0.900,97.05884,96.15192,96.60538
,,0.890,96.96972,96.05251,96.51111
,,0.880,96.78009,96.15285,96.46647
,,0.870,96.76983,95.91444,96.34213
,,0.860,96.79784,95.8241,96.31097
,,0.850,96.36723,95.87,96.11861
,,0.840,96.11803,95.82406,95.97104
,,0.830,96.13078,95.80031,95.96554
,,0.820,95.95265,95.9395,95.94608
,,0.810,95.66735,95.89479,95.78107
,,0.800,95.18677,95.87569,95.53123
,,0.790,95.00783,95.94158,95.47471
,,0.780,94.88588,95.90604,95.39596
,,0.770,94.69197,95.99911,95.34554
,,0.760,94.5989,96.00134,95.30012
,,0.750,94.44338,96.07851,95.26094
,,0.740,94.28389,96.05867,95.17128
,,0.730,94.14107,96.1417,95.14138
,,0.720,94.00347,96.1779,95.09069
,,0.710,94.16131,96.24966,95.20549
,,0.700,94.46205,96.32507,95.39356
,,0.690,94.66783,96.47647,95.57215
,,0.680,94.53527,96.64142,95.58834
,,0.670,94.50912,96.81451,95.66181
,,0.660,94.46656,96.89933,95.68295
,,0.650,94.50769,96.9393,95.72349
,,0.640,94.42239,97.00075,95.71157
,,0.630,94.37418,97.05121,95.7127
,,0.620,94.33423,97.10865,95.72144
,,0.610,94.33085,97.12984,95.73035
,,0.600,94.23608,97.2716,95.75384
,,0.590,94.33754,97.3679,95.85272
,,0.580,94.37165,97.43635,95.904
,,0.570,94.52455,97.61974,96.07214
,,0.560,94.68707,97.74902,96.21805
,,0.550,94.7872,97.89525,96.34123
,,0.540,94.82181,97.8466,96.33421
,,0.530,94.92673,97.81698,96.37185
,,0.520,95.02511,97.82046,96.42279
,,0.510,95.18229,97.82609,96.50419
,,0.500,95.23877,97.86542,96.55209
,,0.490,95.1941,97.86118,96.52764
,,0.480,95.09733,97.77693,96.43713
,,0.470,94.8474,97.69886,96.27313
,,0.460,94.55355,97.60281,96.07818
,,0.450,94.08872,97.38851,95.73861
,,0.440,93.23162,97.01623,95.12392
,,0.430,92.30901,96.37475,94.34188
,,0.420,90.82054,95.3765,93.09852
,,0.410,88.41692,94.08393,91.25043
,,0.400,84.56821,92.86794,88.71807
,,0.390,78.40331,92.49743,85.45037
,,0.380,71.57919,92.81666,82.19792
,,0.370,69.97507,93.32803,81.65155
,,0.360,73.20636,93.39684,83.3016
,,0.350,77.67043,91.9692,84.81982
,,0.340,80.62543,85.71832,83.17188
,,0.330,77.33614,55.33976,66.33795
,,0.320,57.52735,16.37408,36.95072
,,0.310,8.947294,33.85045,21.39887
,,0.300,4.292188,38.9118,21.60199
,,0.280,30.80412,47.86855,39.33633
,,0.270,25.04541,41.80791,33.42666
,,0.260,16.82592,32.77661,24.80127
,,0.250,9.22492,24.39004,16.80748
,,0.240,5.32168,20.26359,12.79264
,,0.230,22.58065,41.53846,32.05956
